origin_id,destine_id,weight
015-099,011-999,1
015-099,012-017,1
015-099,012-029,1
015-099,012-035,1
015-099,012-999,1
015-099,013-008,1
015-099,013-015,1
015-099,013-023,1
015-099,013-048,1
015-099,013-064,1
015-099,013-069,1
015-099,013-077,1
015-099,013-999,5
015-099,014-021,1
015-099,015-002,21
015-099,015-009,5
015-099,015-011,20
015-099,015-012,2
015-099,015-013,1
015-099,015-014,7
015-099,015-016,2
015-099,015-020,7
015-099,015-024,1
015-099,015-025,10
015-099,015-027,1
015-099,015-028,27
015-099,015-029,33
015-099,015-030,98
015-099,015-031,34
015-099,015-033,44
015-099,015-037,1
015-099,015-039,8
015-099,015-045,1
015-099,015-056,2
015-099,015-057,8
015-099,015-058,49
015-099,015-065,6
015-099,015-067,2
015-099,015-069,2
015-099,015-070,32
015-099,015-074,2
015-099,015-081,10
015-099,015-086,1
015-099,015-092,17
015-099,015-093,16
015-099,015-096,1
015-099,015-099,5045
015-099,015-100,15
015-099,015-104,5
015-099,015-106,9
015-099,015-108,1
015-099,015-109,5
015-099,015-120,4
015-099,015-121,3
015-099,015-999,16
015-099,016-053,1
015-099,016-999,2
015-099,017-007,2
015-099,017-026,1
015-099,017-029,1
015-099,017-999,1
015-099,018-017,2
015-099,019-039,2
015-099,020-999,1
015-099,021-114,5
015-099,021-154,1
015-099,021-208,1
015-099,022-014,4
015-099,022-999,1
015-099,023-999,1
015-099,024-028,1
015-099,025-001,1
015-099,027-005,1
015-099,027-999,1
015-099,028-999,1
015-099,029-006,1
015-099,029-033,4
015-099,030-164,1
015-099,030-999,1
015-099,999-999,96
015-100,004-003,1
015-100,005-035,1
015-100,007-999,1
015-100,009-002,29
015-100,009-003,14
015-100,009-004,5
015-100,009-005,82
015-100,009-006,5
015-100,009-007,24
015-100,009-008,6
015-100,009-010,14
015-100,009-011,1
015-100,009-012,2
015-100,009-013,11
015-100,009-014,19
015-100,009-015,52
015-100,009-016,26
015-100,009-017,43
015-100,009-999,264
015-100,011-015,2
015-100,012-055,1
015-100,013-033,1
015-100,013-048,5
015-100,013-056,1
015-100,013-069,7
015-100,013-999,2
015-100,015-002,220
015-100,015-005,2
015-100,015-009,2
015-100,015-011,99
015-100,015-012,2
015-100,015-013,4
015-100,015-016,1
015-100,015-020,28
015-100,015-024,7
015-100,015-025,2
015-100,015-027,2
015-100,015-028,29
015-100,015-029,5
015-100,015-030,95
015-100,015-031,8
015-100,015-033,482
015-100,015-035,1
015-100,015-039,1
015-100,015-045,1
015-100,015-056,5
015-100,015-057,9
015-100,015-058,33
015-100,015-059,1
015-100,015-065,8
015-100,015-069,1
015-100,015-070,8
015-100,015-075,2
015-100,015-081,35
015-100,015-083,1
015-100,015-086,1
015-100,015-092,30
015-100,015-093,2
015-100,015-099,225
015-100,015-100,2202
015-100,015-104,35
015-100,015-106,7
015-100,015-108,3
015-100,015-109,16
015-100,015-113,2
015-100,015-120,1
015-100,015-121,6
015-100,015-999,11
015-100,019-039,1
015-100,020-067,1
015-100,021-114,2
015-100,021-999,1
015-100,022-014,2
015-100,028-999,1
015-100,030-028,1
015-100,030-058,1
015-100,030-193,1
015-100,030-999,2
015-100,999-999,40
015-101,003-999,1
015-101,009-002,10
015-101,009-003,7
015-101,009-004,48
015-101,009-005,6
015-101,009-006,2
015-101,009-007,13
015-101,009-008,4
015-101,009-010,33
015-101,009-012,13
015-101,009-014,8
015-101,009-015,39
015-101,009-016,20
015-101,009-017,9
015-101,009-999,376
015-101,011-007,1
015-101,011-015,3
015-101,011-999,1
015-101,012-035,3
015-101,012-999,5
015-101,013-048,2
015-101,013-999,1
015-101,014-039,1
015-101,014-067,1
015-101,015-003,2
015-101,015-005,12
015-101,015-006,29
015-101,015-008,6
015-101,015-012,91
015-101,015-013,3
015-101,015-014,2
015-101,015-018,5
015-101,015-019,168
015-101,015-021,9
015-101,015-024,2
015-101,015-027,13
015-101,015-033,6
015-101,015-035,3
015-101,015-037,14
015-101,015-038,1
015-101,015-040,2
015-101,015-042,4
015-101,015-043,138
015-101,015-048,1
015-101,015-049,4
015-101,015-051,152
015-101,015-052,10
015-101,015-054,75
015-101,015-055,8
015-101,015-057,9
015-101,015-058,5
015-101,015-060,1
015-101,015-062,120
015-101,015-063,10
015-101,015-065,1
015-101,015-072,3
015-101,015-073,8
015-101,015-074,1
015-101,015-075,1
015-101,015-076,19
015-101,015-083,1
015-101,015-087,3
015-101,015-088,16
015-101,015-090,35
015-101,015-098,13
015-101,015-099,1
015-101,015-101,4632
015-101,015-104,3
015-101,015-106,283
015-101,015-110,4
015-101,015-111,1
015-101,015-113,1
015-101,015-114,2
015-101,015-115,5
015-101,015-118,1
015-101,015-120,1
015-101,015-121,5
015-101,015-122,11
015-101,015-999,21
015-101,016-053,2
015-101,017-007,12
015-101,017-019,1
015-101,017-999,3
015-101,021-114,3
015-101,022-014,1
015-101,022-999,1
015-101,023-008,1
015-101,025-012,1
015-101,026-999,1
015-101,027-999,1
015-101,028-999,1
015-101,029-033,10
015-101,030-038,1
015-101,999-999,71
015-102,001-001,4
015-102,006-002,1
015-102,009-002,4
015-102,009-004,4
015-102,009-005,3
015-102,009-006,1
015-102,009-007,6
015-102,009-008,2
015-102,009-010,2
015-102,009-011,1
015-102,009-014,2
015-102,009-015,4
015-102,009-016,6
015-102,009-999,90
015-102,011-015,1
015-102,011-020,3
015-102,013-048,1
015-102,013-063,4
015-102,013-069,2
015-102,013-076,1
015-102,013-999,10
015-102,014-039,9
015-102,014-093,1
015-102,015-001,30
015-102,015-003,7
015-102,015-008,1
015-102,015-012,2
015-102,015-014,52
015-102,015-020,1
015-102,015-024,8
015-102,015-026,25
015-102,015-033,6
015-102,015-037,4
015-102,015-039,1
015-102,015-042,6
015-102,015-045,130
015-102,015-046,1
015-102,015-054,2
015-102,015-056,13
015-102,015-057,12
015-102,015-064,1
015-102,015-071,1
015-102,015-074,2
015-102,015-079,4
015-102,015-081,2
015-102,015-085,1
015-102,015-091,2
015-102,015-095,2
015-102,015-099,1
015-102,015-102,1465
015-102,015-104,19
015-102,015-106,31
015-102,015-109,4
015-102,015-110,1
015-102,015-112,3
015-102,015-120,2
015-102,015-121,11
015-102,015-999,6
015-102,016-053,4
015-102,017-007,2
015-102,018-999,1
015-102,019-039,1
015-102,021-114,1
015-102,022-011,1
015-102,022-014,46
015-102,022-016,1
015-102,022-999,4
015-102,023-005,1
015-102,023-999,2
015-102,026-999,1
015-102,027-999,2
015-102,029-005,1
015-102,029-006,4
015-102,029-033,2
015-102,030-193,1
015-102,031-999,1
015-102,999-999,36
015-103,007-999,1
015-103,009-002,8
015-103,009-003,11
015-103,009-004,9
015-103,009-005,20
015-103,009-006,26
015-103,009-007,72
015-103,009-009,3
015-103,009-010,13
015-103,009-011,23
015-103,009-012,26
015-103,009-013,5
015-103,009-014,11
015-103,009-015,40
015-103,009-016,22
015-103,009-017,37
015-103,009-999,590
015-103,012-001,2
015-103,012-999,1
015-103,013-048,4
015-103,013-063,1
015-103,013-069,1
015-103,013-999,2
015-103,014-039,1
015-103,014-999,4
015-103,015-003,4
015-103,015-005,1
015-103,015-009,145
015-103,015-012,1
015-103,015-013,2
015-103,015-015,5
015-103,015-022,10
015-103,015-024,2
015-103,015-025,709
015-103,015-027,1
015-103,015-029,4
015-103,015-031,11
015-103,015-033,12
015-103,015-034,2
015-103,015-035,3
015-103,015-037,4
015-103,015-038,1
015-103,015-039,123
015-103,015-045,1
015-103,015-050,7
015-103,015-054,1
015-103,015-056,4
015-103,015-057,12
015-103,015-058,27
015-103,015-065,1
015-103,015-068,20
015-103,015-070,44
015-103,015-075,1
015-103,015-076,1
015-103,015-081,3
015-103,015-083,9
015-103,015-086,1
015-103,015-088,1
015-103,015-089,2
015-103,015-090,4
015-103,015-092,4
015-103,015-094,11
015-103,015-099,11
015-103,015-100,1
015-103,015-103,2369
015-103,015-104,18
015-103,015-106,6
015-103,015-109,1
015-103,015-121,2
015-103,015-122,49
015-103,015-999,14
015-103,016-999,1
015-103,017-006,10
015-103,017-007,5
015-103,017-028,1
015-103,017-030,3
015-103,017-999,2
015-103,018-017,1
015-103,019-039,2
015-103,019-046,1
015-103,019-999,1
015-103,020-999,1
015-103,021-031,1
015-103,021-114,3
015-103,021-159,1
015-103,021-999,1
015-103,022-016,2
015-103,024-999,1
015-103,026-999,1
015-103,029-033,1
015-103,030-025,1
015-103,030-193,1
015-103,032-999,1
015-103,999-999,89
015-104,002-004,1
015-104,004-002,1
015-104,004-003,2
015-104,005-999,2
015-104,008-019,2
015-104,009-002,725
015-104,009-003,137
015-104,009-004,137
015-104,009-005,1448
015-104,009-006,25
015-104,009-007,71
015-104,009-008,12
015-104,009-009,1
015-104,009-010,166
015-104,009-011,6
015-104,009-012,97
015-104,009-013,14
015-104,009-014,247
015-104,009-015,921
015-104,009-016,723
015-104,009-017,163
015-104,009-999,864
015-104,011-015,1
015-104,011-020,3
015-104,011-028,1
015-104,012-999,3
015-104,013-013,3
015-104,013-042,1
015-104,013-048,10
015-104,013-061,1
015-104,013-063,1
015-104,013-069,3
015-104,013-076,8
015-104,013-077,1
015-104,013-081,2
015-104,013-084,1
015-104,013-999,7
015-104,014-039,3
015-104,014-120,1
015-104,015-002,3
015-104,015-005,1
015-104,015-009,1
015-104,015-012,200
015-104,015-013,10
015-104,015-014,1
015-104,015-020,39
015-104,015-023,1
015-104,015-024,117
015-104,015-025,3
015-104,015-027,6
015-104,015-031,1
015-104,015-033,318
015-104,015-035,7
015-104,015-037,27
015-104,015-039,2
015-104,015-045,3
015-104,015-051,3
015-104,015-054,3
015-104,015-057,556
015-104,015-058,38
015-104,015-060,12
015-104,015-062,3
015-104,015-065,1
015-104,015-074,1
015-104,015-081,17
015-104,015-087,2
015-104,015-091,1
015-104,015-092,1
015-104,015-095,36
015-104,015-096,1
015-104,015-099,12
015-104,015-104,9599
015-104,015-106,37
015-104,015-108,8
015-104,015-109,140
015-104,015-113,1
015-104,015-120,3
015-104,015-121,117
015-104,015-122,1
015-104,015-124,1
015-104,015-999,37
015-104,016-003,2
015-104,016-090,1
015-104,017-006,1
015-104,017-007,5
015-104,017-028,1
015-104,018-999,2
015-104,019-039,5
015-104,020-067,2
015-104,020-305,1
015-104,020-999,1
015-104,021-074,2
015-104,021-114,11
015-104,021-132,1
015-104,021-999,2
015-104,022-011,1
015-104,022-014,4
015-104,022-016,2
015-104,023-005,1
015-104,024-028,1
015-104,025-006,1
015-104,025-012,1
015-104,026-999,1
015-104,027-004,2
015-104,027-999,1
015-104,028-027,1
015-104,028-999,1
015-104,029-033,1
015-104,030-039,1
015-104,030-169,1
015-104,030-193,5
015-104,031-050,1
015-104,032-999,1
015-104,999-999,262
015-105,009-007,1
015-105,009-999,5
015-105,011-020,1
015-105,012-007,4
015-105,012-026,1
015-105,012-031,1
015-105,012-038,1
015-105,012-058,1
015-105,012-064,1
015-105,012-999,2
015-105,014-039,1
015-105,014-999,1
015-105,015-005,2
015-105,015-008,50
015-105,015-022,1
015-105,015-032,1
015-105,015-045,1
015-105,015-057,1
015-105,015-058,1
015-105,015-080,2
015-105,015-082,15
015-105,015-099,1
015-105,015-105,1778
015-105,015-106,13
015-105,015-109,1
015-105,015-110,5
015-105,015-114,2
015-105,015-120,1
015-105,015-121,1
015-105,015-123,2
015-105,015-999,1
015-105,017-031,1
015-105,999-999,20
015-106,001-001,1
015-106,004-002,2
015-106,005-035,1
015-106,006-002,1
015-106,009-002,10
015-106,009-003,13
015-106,009-004,81
015-106,009-005,16
015-106,009-007,19
015-106,009-008,4
015-106,009-009,4
015-106,009-010,64
015-106,009-011,1
015-106,009-012,7
015-106,009-013,6
015-106,009-014,23
015-106,009-015,32
015-106,009-016,48
015-106,009-017,8
015-106,009-999,169
015-106,011-007,1
015-106,011-015,1
015-106,011-017,1
015-106,011-020,1
015-106,012-001,1
015-106,012-050,1
015-106,012-999,3
015-106,013-021,1
015-106,013-048,2
015-106,013-069,1
015-106,013-077,1
015-106,014-039,2
015-106,014-120,4
015-106,015-002,2
015-106,015-005,50
015-106,015-006,3
015-106,015-007,2
015-106,015-008,2
015-106,015-012,6
015-106,015-013,1
015-106,015-014,24
015-106,015-018,11
015-106,015-019,3
015-106,015-024,3
015-106,015-025,1
015-106,015-027,5
015-106,015-032,1
015-106,015-033,1
015-106,015-037,10
015-106,015-039,1
015-106,015-040,4
015-106,015-042,27
015-106,015-043,1
015-106,015-045,3
015-106,015-047,5
015-106,015-048,1
015-106,015-049,1
015-106,015-051,330
015-106,015-052,3
015-106,015-054,393
015-106,015-055,4
015-106,015-057,26
015-106,015-058,4
015-106,015-060,1
015-106,015-062,26
015-106,015-063,1
015-106,015-064,2
015-106,015-067,13
015-106,015-072,2
015-106,015-073,4
015-106,015-076,40
015-106,015-080,1
015-106,015-081,1
015-106,015-082,7
015-106,015-086,6
015-106,015-087,24
015-106,015-088,12
015-106,015-090,13
015-106,015-092,1
015-106,015-095,1
015-106,015-097,2
015-106,015-098,1
015-106,015-099,3
015-106,015-101,22
015-106,015-104,13
015-106,015-106,15268
015-106,015-109,3
015-106,015-110,9
015-106,015-111,2
015-106,015-112,1
015-106,015-113,5
015-106,015-114,11
015-106,015-115,13
015-106,015-116,2
015-106,015-118,66
015-106,015-119,1
015-106,015-121,1
015-106,015-122,1
015-106,015-123,2
015-106,015-124,6
015-106,015-999,11
015-106,016-053,2
015-106,016-112,2
015-106,016-999,6
015-106,017-007,9
015-106,017-999,3
015-106,019-039,1
015-106,021-065,1
015-106,021-114,3
015-106,021-173,4
015-106,022-014,11
015-106,023-004,2
015-106,023-005,1
015-106,023-999,1
015-106,024-028,1
015-106,025-012,1
015-106,026-030,1
015-106,028-021,2
015-106,030-039,2
015-106,030-108,1
015-106,030-118,1
015-106,030-161,1
015-106,030-193,1
015-106,032-056,1
015-106,999-999,142
015-107,009-005,1
015-107,009-015,1
015-107,009-999,4
015-107,012-001,1
015-107,012-035,3
015-107,012-049,6
015-107,012-055,2
015-107,012-999,3
015-107,014-039,1
015-107,014-999,1
015-107,015-004,1
015-107,015-005,1
015-107,015-014,2
015-107,015-021,22
015-107,015-040,259
015-107,015-041,1
015-107,015-042,1
015-107,015-052,1
015-107,015-054,1
015-107,015-056,1
015-107,015-057,4
015-107,015-082,1
015-107,015-088,5
015-107,015-090,1
015-107,015-097,1
015-107,015-104,1
015-107,015-106,26
015-107,015-107,1897
015-107,015-109,2
015-107,015-113,23
015-107,015-117,7
015-107,015-119,1
015-107,015-999,5
015-107,017-007,1
015-107,017-015,1
015-107,017-999,4
015-107,020-067,1
015-107,022-014,1
015-107,024-028,1
015-107,030-193,1
015-107,999-999,31
015-108,007-101,1
015-108,009-002,101
015-108,009-003,15
015-108,009-004,19
015-108,009-005,92
015-108,009-006,6
015-108,009-007,15
015-108,009-010,31
015-108,009-011,2
015-108,009-012,15
015-108,009-013,9
015-108,009-014,44
015-108,009-015,111
015-108,009-016,123
015-108,009-017,13
015-108,009-999,206
015-108,011-015,1
015-108,013-048,1
015-108,013-063,3
015-108,013-069,3
015-108,013-076,2
015-108,013-999,5
015-108,014-039,6
015-108,014-097,1
015-108,014-120,1
015-108,015-002,2
015-108,015-005,36
015-108,015-010,1
015-108,015-012,38
015-108,015-013,7
015-108,015-016,12
015-108,015-020,209
015-108,015-023,4
015-108,015-024,560
015-108,015-027,1
015-108,015-031,2
015-108,015-033,120
015-108,015-035,4
015-108,015-037,9
015-108,015-040,1
015-108,015-044,2
015-108,015-053,12
015-108,015-054,1
015-108,015-056,1
015-108,015-057,153
015-108,015-058,4
015-108,015-059,10
015-108,015-063,1
015-108,015-070,1
015-108,015-073,2
015-108,015-081,22
015-108,015-091,14
015-108,015-095,45
015-108,015-099,7
015-108,015-100,9
015-108,015-104,303
015-108,015-106,17
015-108,015-108,2713
015-108,015-109,485
015-108,015-120,34
015-108,015-121,261
015-108,015-124,1
015-108,015-999,24
015-108,016-069,1
015-108,017-006,1
015-108,019-039,2
015-108,020-067,1
015-108,020-413,1
015-108,021-043,1
015-108,021-086,1
015-108,021-114,4
015-108,021-999,1
015-108,022-014,5
015-108,022-016,3
015-108,025-012,1
015-108,027-004,1
015-108,027-999,1
015-108,028-027,1
015-108,030-039,1
015-108,030-108,1
015-108,032-056,1
015-108,999-999,53
015-109,002-003,1
015-109,004-003,3
015-109,005-035,1
015-109,006-010,1
015-109,007-059,1
015-109,007-999,1
015-109,008-019,1
015-109,008-037,1
015-109,009-002,408
015-109,009-003,65
015-109,009-004,57
015-109,009-005,319
015-109,009-006,24
015-109,009-007,57
015-109,009-008,12
015-109,009-009,1
015-109,009-010,109
015-109,009-011,9
015-109,009-012,49
015-109,009-013,9
015-109,009-014,132
015-109,009-015,432
015-109,009-016,415
015-109,009-017,77
015-109,009-999,918
015-109,011-007,2
015-109,011-015,2
015-109,011-017,2
015-109,011-020,1
015-109,011-037,1
015-109,011-999,1
015-109,012-001,2
015-109,012-029,1
015-109,012-054,1
015-109,013-023,1
015-109,013-048,3
015-109,013-061,5
015-109,013-063,7
015-109,013-069,9
015-109,013-070,1
015-109,013-076,4
015-109,013-077,1
015-109,013-999,9
015-109,014-039,4
015-109,014-097,1
015-109,014-098,1
015-109,014-120,1
015-109,015-002,9
015-109,015-003,1
015-109,015-005,13
015-109,015-011,1
015-109,015-012,234
015-109,015-013,16
015-109,015-014,1
015-109,015-016,1
015-109,015-018,1
015-109,015-020,650
015-109,015-023,5
015-109,015-024,612
015-109,015-025,3
015-109,015-027,10
015-109,015-033,415
015-109,015-035,25
015-109,015-036,1
015-109,015-037,24
015-109,015-038,1
015-109,015-039,3
015-109,015-044,14
015-109,015-045,5
015-109,015-050,1
015-109,015-053,1
015-109,015-054,1
015-109,015-056,2
015-109,015-057,753
015-109,015-058,25
015-109,015-059,9
015-109,015-060,11
015-109,015-063,3
015-109,015-065,1
015-109,015-070,4
015-109,015-076,3
015-109,015-080,1
015-109,015-081,47
015-109,015-090,1
015-109,015-091,10
015-109,015-092,2
015-109,015-095,85
015-109,015-099,28
015-109,015-100,1
015-109,015-104,1629
015-109,015-106,42
015-109,015-108,132
015-109,015-109,9457
015-109,015-110,1
015-109,015-119,1
015-109,015-120,34
015-109,015-121,390
015-109,015-125,1
015-109,015-999,59
015-109,016-053,2
015-109,016-999,3
015-109,017-007,1
015-109,017-012,1
015-109,017-020,1
015-109,017-029,1
015-109,019-033,1
015-109,019-039,11
015-109,019-999,1
015-109,020-035,1
015-109,020-184,1
015-109,020-999,1
015-109,021-071,1
015-109,021-114,8
015-109,021-999,2
015-109,022-014,20
015-109,022-016,1
015-109,022-999,4
015-109,023-999,1
015-109,024-028,2
015-109,024-999,2
015-109,026-030,1
015-109,026-999,1
015-109,028-027,1
015-109,028-037,1
015-109,028-038,1
015-109,028-999,2
015-109,030-004,1
015-109,030-039,1
015-109,030-048,1
015-109,030-118,1
015-109,030-131,2
015-109,030-189,1
015-109,030-193,2
015-109,030-201,1
015-109,031-050,1
015-109,032-024,1
015-109,999-999,218
015-110,002-003,1
015-110,008-019,1
015-110,009-007,2
015-110,009-008,1
015-110,009-010,2
015-110,009-999,13
015-110,012-001,2
015-110,013-017,1
015-110,014-039,1
015-110,014-999,2
015-110,015-007,22
015-110,015-014,2
015-110,015-032,26
015-110,015-033,1
015-110,015-035,1
015-110,015-040,1
015-110,015-041,1
015-110,015-057,2
015-110,015-066,2
015-110,015-078,6
015-110,015-082,2
015-110,015-086,8
015-110,015-099,1
015-110,015-106,17
015-110,015-110,6223
015-110,015-111,3
015-110,015-114,7
015-110,015-116,4
015-110,015-123,2
015-110,015-124,1
015-110,016-053,3
015-110,016-112,1
015-110,022-014,1
015-110,022-999,1
015-110,026-999,1
015-110,999-999,81
015-111,001-001,1
015-111,004-002,2
015-111,005-030,2
015-111,005-035,1
015-111,009-002,2
015-111,009-004,7
015-111,009-006,1
015-111,009-007,4
015-111,009-008,4
015-111,009-010,4
015-111,009-011,1
015-111,009-014,2
015-111,009-016,3
015-111,009-017,1
015-111,009-999,758
015-111,010-005,1
015-111,011-001,1
015-111,011-007,1
015-111,011-015,5
015-111,011-017,2
015-111,011-020,3
015-111,011-027,2
015-111,012-001,2
015-111,012-999,4
015-111,014-039,24
015-111,014-063,1
015-111,014-120,1
015-111,014-999,2
015-111,015-005,4
015-111,015-008,1
015-111,015-013,3
015-111,015-014,2
015-111,015-025,1
015-111,015-032,18
015-111,015-033,1
015-111,015-037,2
015-111,015-040,2
015-111,015-041,3
015-111,015-042,1
015-111,015-047,1
015-111,015-051,4
015-111,015-057,7
015-111,015-062,1
015-111,015-078,2
015-111,015-082,2
015-111,015-086,2
015-111,015-087,4
015-111,015-090,1
015-111,015-104,2
015-111,015-106,227
015-111,015-110,124
015-111,015-111,2440
015-111,015-114,53
015-111,015-118,2
015-111,015-123,1
015-111,015-124,2
015-111,015-999,209
015-111,016-052,2
015-111,016-053,8
015-111,016-112,3
015-111,016-999,1
015-111,017-007,1
015-111,019-039,13
015-111,021-114,1
015-111,022-014,16
015-111,023-001,1
015-111,023-005,2
