origin_id,destine_id,weight
030-093,030-131,1
030-093,030-177,15
030-093,030-193,4
030-093,030-999,3
030-093,999-999,49
030-094,017-007,1
030-094,020-184,2
030-094,027-004,2
030-094,030-003,12
030-094,030-039,10
030-094,030-044,1
030-094,030-045,6
030-094,030-072,1
030-094,030-077,35
030-094,030-087,1
030-094,030-094,2818
030-094,030-108,2
030-094,030-131,1
030-094,030-141,5
030-094,030-143,1
030-094,030-191,1
030-094,030-193,7
030-094,030-999,3
030-094,999-999,84
030-095,009-007,1
030-095,030-009,1
030-095,030-038,1
030-095,030-087,60
030-095,030-095,1699
030-095,030-102,3
030-095,030-109,14
030-095,030-193,1
030-095,030-197,1
030-095,999-999,69
030-096,030-057,1
030-096,030-087,22
030-096,030-096,250
030-096,030-109,2
030-096,030-112,8
030-096,999-999,19
030-097,009-999,1
030-097,030-011,11
030-097,030-015,11
030-097,030-045,1
030-097,030-087,5
030-097,030-097,1574
030-097,030-139,4
030-097,030-141,21
030-097,030-143,5
030-097,030-178,6
030-097,030-193,35
030-097,999-999,202
030-098,015-999,1
030-098,021-156,2
030-098,030-068,1
030-098,030-085,3
030-098,030-098,893
030-098,030-118,16
030-098,030-135,1
030-098,030-138,1
030-098,030-168,7
030-098,030-201,1
030-098,999-999,65
030-099,012-028,1
030-099,021-045,2
030-099,021-114,7
030-099,021-154,3
030-099,021-156,7
030-099,030-006,2
030-099,030-014,1
030-099,030-030,48
030-099,030-044,2
030-099,030-047,2
030-099,030-053,9
030-099,030-065,1
030-099,030-071,4
030-099,030-074,3
030-099,030-085,7
030-099,030-087,2
030-099,030-099,2203
030-099,030-101,11
030-099,030-115,22
030-099,030-118,127
030-099,030-138,40
030-099,030-160,2
030-099,030-999,3
030-099,999-999,68
030-100,002-004,1
030-100,030-016,2
030-100,030-028,12
030-100,030-071,3
030-100,030-087,6
030-100,030-090,9
030-100,030-100,1531
030-100,030-105,1
030-100,030-126,33
030-100,030-148,124
030-100,030-193,144
030-100,030-999,2
030-100,999-999,139
030-101,009-012,1
030-101,009-999,2
030-101,014-039,2
030-101,015-025,1
030-101,015-999,2
030-101,020-067,1
030-101,021-045,1
030-101,021-114,13
030-101,021-156,1
030-101,030-022,1
030-101,030-030,18
030-101,030-044,6
030-101,030-053,2
030-101,030-065,1
030-101,030-068,4
030-101,030-079,1
030-101,030-081,16
030-101,030-085,27
030-101,030-087,5
030-101,030-101,2814
030-101,030-115,6
030-101,030-118,605
030-101,030-127,19
030-101,030-135,1
030-101,030-138,15
030-101,030-168,1
030-101,030-173,1
030-101,030-193,6
030-101,030-999,2
030-101,999-999,71
030-102,004-003,1
030-102,009-005,1
030-102,009-999,2
030-102,019-039,1
030-102,021-002,5
030-102,021-114,21
030-102,021-174,16
030-102,021-207,1
030-102,030-023,8
030-102,030-065,2
030-102,030-069,7
030-102,030-086,1
030-102,030-087,28
030-102,030-102,3966
030-102,030-109,17
030-102,030-131,3
030-102,030-158,2
030-102,030-183,9
030-102,030-189,3
030-102,030-193,7
030-102,030-211,17
030-102,030-999,1
030-102,999-999,147
030-103,015-033,1
030-103,020-545,1
030-103,021-043,2
030-103,021-114,2
030-103,021-207,2
030-103,021-208,1
030-103,021-999,2
030-103,028-038,2
030-103,030-040,1
030-103,030-051,45
030-103,030-066,8
030-103,030-067,62
030-103,030-069,1
030-103,030-103,3804
030-103,030-124,2
030-103,030-131,23
030-103,030-189,3
030-103,030-203,4
030-103,999-999,93
030-104,021-186,1
030-104,030-003,38
030-104,030-017,3
030-104,030-032,3
030-104,030-039,20
030-104,030-048,12
030-104,030-059,45
030-104,030-073,1
030-104,030-087,1
030-104,030-089,1
030-104,030-104,4028
030-104,030-108,26
030-104,030-120,2
030-104,030-122,19
030-104,030-141,2
030-104,030-144,1
030-104,030-149,61
030-104,030-193,1
030-104,030-209,120
030-104,030-999,9
030-104,999-999,274
030-105,004-002,1
030-105,006-002,1
030-105,009-999,2
030-105,015-999,1
030-105,019-039,1
030-105,020-067,1
030-105,021-114,1
030-105,028-038,1
030-105,030-011,18
030-105,030-028,425
030-105,030-049,1
030-105,030-071,1
030-105,030-075,1
030-105,030-087,3
030-105,030-090,11
030-105,030-105,1861
030-105,030-126,1
030-105,030-131,1
030-105,030-148,1
030-105,030-181,6
030-105,030-193,511
030-105,030-999,5
030-105,999-999,101
030-106,009-999,2
030-106,030-002,1
030-106,030-057,1
030-106,030-087,65
030-106,030-106,1047
030-106,030-109,14
030-106,030-112,123
030-106,030-118,1
030-106,030-131,1
030-106,030-187,1
030-106,030-189,2
030-106,999-999,83
030-107,030-010,26
030-107,030-038,1
030-107,030-087,14
030-107,030-107,843
030-107,030-128,12
030-107,030-194,11
030-107,030-999,1
030-107,999-999,38
030-108,007-101,1
030-108,021-114,2
030-108,030-003,15
030-108,030-039,121
030-108,030-048,70
030-108,030-061,8
030-108,030-087,1
030-108,030-089,2
030-108,030-108,3960
030-108,030-111,2
030-108,030-206,5
030-108,030-210,2
030-108,030-999,9
030-108,999-999,202
030-109,019-039,1
030-109,021-114,6
030-109,021-174,4
030-109,029-999,1
030-109,030-016,1
030-109,030-038,1
030-109,030-069,5
030-109,030-087,38
030-109,030-095,1
030-109,030-102,53
030-109,030-109,3283
030-109,030-114,2
030-109,030-124,1
030-109,030-183,1
030-109,030-193,11
030-109,030-197,1
030-109,030-999,1
030-109,999-999,183
030-110,009-999,1
030-110,015-099,1
030-110,015-999,1
030-110,021-156,4
030-110,030-019,1
030-110,030-085,1
030-110,030-110,3307
030-110,030-118,11
030-110,030-159,11
030-110,030-168,2
030-110,030-171,4
030-110,030-173,1
030-110,030-201,41
030-110,030-999,1
030-110,999-999,317
030-111,009-999,1
030-111,017-007,1
030-111,027-004,1
030-111,027-008,2
030-111,030-039,115
030-111,030-052,1
030-111,030-061,36
030-111,030-082,5
030-111,030-083,2
030-111,030-108,14
030-111,030-111,1864
030-111,030-204,25
030-111,030-206,51
030-111,030-999,2
030-111,999-999,102
030-112,021-114,1
030-112,030-002,2
030-112,030-004,1
030-112,030-026,16
030-112,030-036,1
030-112,030-038,2
030-112,030-065,1
030-112,030-087,261
030-112,030-093,9
030-112,030-106,3
030-112,030-109,9
030-112,030-112,2301
030-112,030-118,1
030-112,030-131,1
030-112,030-166,19
030-112,030-187,3
030-112,030-193,7
030-112,030-999,3
030-112,999-999,151
030-113,015-099,1
030-113,021-114,1
030-113,021-156,1
030-113,030-014,5
030-113,030-043,2
030-113,030-044,166
030-113,030-047,3
030-113,030-053,16
030-113,030-068,3
030-113,030-085,16
030-113,030-087,2
030-113,030-113,1039
030-113,030-118,13
030-113,030-168,3
030-113,030-193,1
030-113,030-196,1
030-113,030-201,27
030-113,030-999,3
030-113,999-999,20
030-114,021-114,1
030-114,021-174,1
030-114,030-069,2
030-114,030-087,6
030-114,030-102,16
030-114,030-109,54
030-114,030-114,1097
030-114,030-131,1
030-114,030-183,1
030-114,030-189,2
030-114,030-192,40
030-114,030-193,9
030-114,030-211,10
030-114,030-999,2
030-114,999-999,55
030-115,009-016,1
030-115,021-006,1
030-115,021-114,6
030-115,021-156,5
030-115,021-164,1
030-115,021-195,2
030-115,030-006,4
030-115,030-014,1
030-115,030-030,285
030-115,030-044,12
030-115,030-053,3
030-115,030-071,1
030-115,030-074,20
030-115,030-085,12
030-115,030-087,2
030-115,030-099,9
030-115,030-101,17
030-115,030-115,2243
030-115,030-118,292
030-115,030-138,269
030-115,030-168,2
030-115,030-201,2
030-115,030-999,3
030-115,999-999,93
030-116,007-027,1
030-116,007-101,1
030-116,017-007,1
030-116,021-114,1
030-116,030-003,508
030-116,030-039,27
030-116,030-048,1
030-116,030-087,6
030-116,030-091,1
030-116,030-108,22
030-116,030-116,1631
030-116,030-118,1
030-116,030-141,1
030-116,030-144,21
030-116,030-145,3
030-116,030-172,3
030-116,030-178,1
030-116,030-193,1
030-116,030-206,1
030-116,030-999,4
030-116,999-999,52
030-117,009-999,1
030-117,020-002,1
030-117,020-021,11
030-117,020-067,1
030-117,020-177,1
030-117,021-114,3
030-117,027-004,1
030-117,030-014,5
030-117,030-028,1
030-117,030-030,4
030-117,030-044,72
030-117,030-052,26
030-117,030-053,59
030-117,030-068,2
030-117,030-071,7
030-117,030-085,9
030-117,030-087,2
030-117,030-117,2287
030-117,030-118,42
030-117,030-131,1
030-117,030-138,1
030-117,030-140,1
030-117,030-173,36
030-117,030-174,2
030-117,030-188,1
030-117,030-193,3
030-117,030-196,9
030-117,030-201,4
030-117,030-999,4
030-117,999-999,146
030-118,009-003,1
030-118,009-999,5
030-118,013-048,1
030-118,014-039,1
030-118,015-999,2
030-118,019-039,2
030-118,021-114,19
030-118,021-156,2
030-118,027-999,1
030-118,030-006,1
030-118,030-014,1
030-118,030-022,2
030-118,030-028,1
030-118,030-030,20
030-118,030-044,13
030-118,030-053,5
030-118,030-062,1
030-118,030-068,5
030-118,030-071,1
030-118,030-081,4
030-118,030-085,54
030-118,030-087,8
030-118,030-101,18
030-118,030-115,10
030-118,030-118,3479
030-118,030-135,4
030-118,030-138,82
030-118,030-174,2
030-118,030-185,1
030-118,030-193,6
030-118,030-201,2
030-118,030-999,4
030-118,999-999,130
030-119,020-067,2
030-119,020-184,20
030-119,021-114,1
030-119,030-028,1
030-119,030-045,11
030-119,030-077,1
030-119,030-087,4
030-119,030-118,2
030-119,030-119,955
030-119,030-144,5
030-119,030-174,5
030-119,030-176,1
030-119,030-178,1
030-119,030-193,5
030-119,030-207,30
030-119,999-999,44
030-120,020-184,1
030-120,027-004,1
030-120,027-999,1
030-120,030-003,8
030-120,030-039,57
030-120,030-047,1
030-120,030-048,160
030-120,030-059,185
030-120,030-087,3
030-120,030-089,25
030-120,030-104,4
030-120,030-108,89
030-120,030-120,1325
030-120,030-172,2
030-120,030-199,1
030-120,030-206,3
030-120,030-209,3
030-120,030-999,1
030-120,999-999,30
030-121,028-003,5
030-121,028-009,4
030-121,028-038,21
030-121,028-999,18
030-121,030-013,6
030-121,030-014,1
030-121,030-034,4
030-121,030-063,14
030-121,030-087,1
030-121,030-121,1958
030-121,030-123,4
030-121,030-124,1
030-121,030-133,1
030-121,030-152,14
030-121,030-189,3
030-121,999-999,189
030-122,020-067,1
030-122,030-003,4
030-122,030-039,45
030-122,030-047,4
030-122,030-048,5
030-122,030-059,32
030-122,030-104,1
030-122,030-108,12
030-122,030-122,2068
030-122,030-149,1
030-122,030-206,1
030-122,030-209,12
030-122,999-999,60
030-123,013-028,2
030-123,013-048,1
030-123,015-033,1
030-123,024-016,9
030-123,024-020,1
030-123,028-003,53
030-123,028-009,12
030-123,028-038,243
030-123,028-999,11
030-123,030-034,1
030-123,030-087,1
030-123,030-109,1
030-123,030-123,2983
030-123,030-131,1
030-123,030-133,7
030-123,030-152,3
030-123,030-155,10
030-123,030-189,1
030-123,030-193,1
030-123,030-205,1
030-123,999-999,108
030-124,009-003,2
030-124,009-005,2
030-124,009-006,2
030-124,009-007,2
030-124,009-999,3
030-124,011-015,1
030-124,013-048,1
030-124,015-106,1
030-124,015-999,1
030-124,019-039,1
030-124,021-043,1
030-124,021-114,12
030-124,021-140,1
030-124,021-174,3
030-124,021-194,3
030-124,021-197,1
030-124,021-207,1
030-124,022-014,1
030-124,023-005,1
030-124,028-038,1
030-124,030-033,1
030-124,030-034,1
030-124,030-037,1
030-124,030-040,4
030-124,030-044,1
030-124,030-066,8
030-124,030-069,66
030-124,030-087,11
030-124,030-102,1
030-124,030-103,1
030-124,030-124,3816
030-124,030-131,342
030-124,030-158,2
030-124,030-175,2
030-124,030-189,10
030-124,030-193,3
030-124,030-999,5
030-124,999-999,137
030-125,009-999,1
030-125,021-114,1
030-125,030-007,9
030-125,030-014,8
030-125,030-021,42
030-125,030-028,2
030-125,030-030,4
030-125,030-031,7
030-125,030-034,1
030-125,030-044,47
030-125,030-053,29
030-125,030-068,1
030-125,030-071,37
030-125,030-085,4
030-125,030-087,3
030-125,030-115,1
030-125,030-118,34
030-125,030-124,1
030-125,030-125,2856
030-125,030-148,5
030-125,030-165,8
030-125,030-193,13
030-125,030-196,1
030-125,030-999,1
030-125,999-999,54
030-126,009-007,1
030-126,012-999,1
030-126,015-999,1
030-126,020-067,1
030-126,021-119,1
030-126,030-011,1
030-126,030-016,205
030-126,030-028,6
030-126,030-071,1
030-126,030-087,30
030-126,030-100,1
030-126,030-126,2057
030-126,030-148,1
030-126,030-181,1
030-126,030-191,16
030-126,030-193,144
030-126,030-999,1
030-126,999-999,63
030-127,009-999,1
030-127,011-007,1
030-127,014-002,2
030-127,015-099,2
030-127,015-122,1
030-127,015-999,2
030-127,021-045,1
030-127,021-114,1
030-127,027-016,1
030-127,030-044,1
030-127,030-047,7
030-127,030-085,2
030-127,030-101,45
030-127,030-118,55
030-127,030-127,3470
030-127,030-138,1
030-127,999-999,47
030-128,009-999,5
030-128,011-003,1
030-128,015-999,1
030-128,021-058,2
030-128,021-067,13
030-128,021-094,1
030-128,021-108,1
030-128,021-114,10
030-128,021-140,1
030-128,021-154,1
030-128,021-170,45
030-128,021-174,6
030-128,021-999,1
030-128,026-018,1
030-128,029-999,2
030-128,030-010,8
030-128,030-025,3
030-128,030-026,2
030-128,030-028,2
030-128,030-038,1
030-128,030-087,65
030-128,030-128,3897
030-128,030-131,1
030-128,030-133,1
030-128,030-193,7
030-128,030-194,2
030-128,030-999,4
030-128,999-999,342
030-129,002-004,1
030-129,009-999,1
030-129,013-028,82
030-129,013-046,15
030-129,013-999,38
030-129,019-999,1
030-129,028-009,1
030-129,028-038,6
030-129,030-055,4
030-129,030-058,2
030-129,030-083,1
030-129,030-123,2
030-129,030-129,2338
030-129,030-133,11
030-129,030-155,79
030-129,030-189,1
030-129,030-999,3
030-129,999-999,32
030-130,020-044,1
030-130,020-067,10
030-130,020-184,18
030-130,020-190,1
030-130,020-467,1
030-130,020-999,2
030-130,030-003,7
030-130,030-045,3
030-130,030-077,7
030-130,030-087,4
030-130,030-094,10
030-130,030-130,3100
030-130,030-131,1
030-130,030-142,1
030-130,030-143,1
030-130,030-144,1
030-130,030-169,1
030-130,030-178,1
030-130,030-193,3
030-130,030-212,10
030-130,030-999,2
030-130,999-999,98
030-131,004-003,1
030-131,009-005,2
030-131,009-999,7
030-131,015-106,1
030-131,015-999,1
030-131,019-039,1
030-131,021-114,3
030-131,021-194,1
030-131,028-038,2
030-131,030-033,1
030-131,030-034,1
030-131,030-037,1
030-131,030-040,17
030-131,030-069,5
030-131,030-087,1
030-131,030-124,10
030-131,030-131,4222
030-131,030-141,1
030-131,030-157,1
030-131,030-160,1
030-131,030-175,11
030-131,030-189,6
030-131,030-193,4
030-131,999-999,95
030-132,015-999,1
030-132,021-114,6
030-132,021-174,1
030-132,027-004,1
030-132,030-001,14
030-132,030-010,2
030-132,030-026,10
030-132,030-038,7
030-132,030-087,131
030-132,030-102,1
030-132,030-128,87
030-132,030-132,2481
030-132,030-177,1
030-132,030-183,1
030-132,030-193,6
030-132,030-194,1
030-132,999-999,42
030-133,009-999,1
030-133,013-028,1
030-133,019-039,1
030-133,028-003,18
030-133,028-009,193
030-133,028-038,504
030-133,028-999,7
030-133,030-083,1
030-133,030-123,11
030-133,030-131,1
030-133,030-133,2190
030-133,030-152,7
030-133,030-155,1
030-133,030-999,2
030-133,999-999,106
030-134,009-999,2
030-134,021-114,2
030-134,030-016,431
030-134,030-017,1
030-134,030-026,1
030-134,030-028,8
030-134,030-044,2
030-134,030-065,66
030-134,030-071,2
030-134,030-075,2
030-134,030-087,62
030-134,030-088,1
030-134,030-126,40
030-134,030-134,1339
030-134,030-188,23
030-134,030-191,59
